session_id,traveller_id,origin_city,destination_city,search_date,travel_date,lead_days,departure_window,trip_purpose,party_size
S0002121,T000531,Hyderabad,Delhi,2024-03-03,2024-03-09,6,Night,Commute,2
S0002122,T000531,Bangalore,Hyderabad,2024-03-04,2024-03-09,5,Evening,Business,2
S0002123,T000531,Delhi,Bangalore,2024-03-03,2024-04-07,35,Early Morning,Business,1
S0002124,T000531,Delhi,Mumbai,2024-03-09,2024-04-19,41,Night,Family / Personal,2
S0002125,T000532,Mumbai,Bangalore,2024-03-05,2024-04-12,38,Evening,Leisure,2
S0002126,T000532,Bangalore,Chennai,2024-03-10,2024-03-17,7,Afternoon,Commute,1
S0002127,T000532,Kolkata,Delhi,2024-03-14,2024-04-03,20,Afternoon,Family / Personal,2
S0002128,T000532,Bangalore,Chennai,2024-03-13,2024-04-03,21,Early Morning,Family / Personal,2
S0002129,T000533,Kolkata,Bangalore,2024-03-07,2024-04-04,28,Afternoon,Family / Personal,2
S0002130,T000533,Mumbai,Delhi,2024-03-05,2024-04-14,40,Early Morning,Family / Personal,1
S0002131,T000533,Hyderabad,Kolkata,2024-03-12,2024-04-16,35,Morning,Leisure,3
S0002132,T000533,Hyderabad,Bangalore,2024-03-02,2024-03-11,9,Morning,Family / Personal,3
S0002133,T000534,Kolkata,Hyderabad,2024-03-09,2024-04-14,36,Evening,Family / Personal,2
S0002134,T000534,Bangalore,Mumbai,2024-03-10,2024-04-26,47,Afternoon,Family / Personal,2
S0002135,T000534,Bangalore,Mumbai,2024-03-04,2024-04-22,49,Evening,Leisure,2
S0002136,T000534,Kolkata,Chennai,2024-03-10,2024-03-20,10,Afternoon,Family / Personal,2
S0002137,T000535,Hyderabad,Mumbai,2024-03-15,2024-04-09,25,Night,Family / Personal,3
S0002138,T000535,Kolkata,Delhi,2024-03-14,2024-03-16,2,Early Morning,Family / Personal,1
S0002139,T000535,Delhi,Kolkata,2024-03-13,2024-04-10,28,Evening,Commute,3
S0002140,T000535,Mumbai,Bangalore,2024-03-13,2024-04-08,26,Afternoon,Leisure,3
S0002141,T000536,Mumbai,Chennai,2024-03-08,2024-04-18,41,Afternoon,Leisure,2
S0002142,T000536,Kolkata,Mumbai,2024-03-06,2024-04-11,36,Evening,Leisure,1
S0002143,T000536,Chennai,Mumbai,2024-03-03,2024-04-11,39,Early Morning,Leisure,2
S0002144,T000536,Kolkata,Hyderabad,2024-03-09,2024-04-05,27,Afternoon,Family / Personal,3
S0002145,T000537,Bangalore,Chennai,2024-03-08,2024-04-11,34,Early Morning,Family / Personal,3
S0002146,T000537,Hyderabad,Kolkata,2024-03-10,2024-04-26,47,Early Morning,Family / Personal,3
S0002147,T000537,Mumbai,Delhi,2024-03-10,2024-04-23,44,Morning,Leisure,2
S0002148,T000537,Mumbai,Kolkata,2024-03-03,2024-03-12,9,Early Morning,Family / Personal,2
S0002149,T000538,Hyderabad,Kolkata,2024-03-10,2024-04-12,33,Evening,Family / Personal,3
S0002150,T000538,Bangalore,Kolkata,2024-03-10,2024-04-23,44,Evening,Leisure,2
S0002151,T000538,Mumbai,Bangalore,2024-03-01,2024-03-05,4,Night,Family / Personal,1
S0002152,T000538,Hyderabad,Chennai,2024-03-02,2024-03-29,27,Evening,Family / Personal,2
S0002153,T000539,Bangalore,Hyderabad,2024-03-09,2024-04-02,24,Night,Family / Personal,3
S0002154,T000539,Delhi,Bangalore,2024-03-03,2024-04-21,49,Early Morning,Leisure,3
S0002155,T000539,Chennai,Mumbai,2024-03-05,2024-04-01,27,Afternoon,Leisure,2
S0002156,T000539,Kolkata,Hyderabad,2024-03-01,2024-04-08,38,Morning,Family / Personal,2
S0002157,T000540,Chennai,Kolkata,2024-03-08,2024-03-21,13,Evening,Family / Personal,1
S0002158,T000540,Chennai,Hyderabad,2024-03-13,2024-03-16,3,Morning,Family / Personal,2
S0002159,T000540,Chennai,Delhi,2024-03-09,2024-03-26,17,Evening,Family / Personal,3
S0002160,T000540,Kolkata,Chennai,2024-03-12,2024-04-11,30,Afternoon,Family / Personal,4
S0002161,T000541,Mumbai,Delhi,2024-03-04,2024-03-21,17,Afternoon,Family / Personal,3
S0002162,T000541,Bangalore,Mumbai,2024-03-12,2024-04-15,34,Afternoon,Leisure,2
S0002163,T000541,Kolkata,Chennai,2024-03-13,2024-04-04,22,Afternoon,Leisure,2
S0002164,T000541,Delhi,Chennai,2024-03-09,2024-04-05,27,Early Morning,Family / Personal,2
S0002165,T000542,Mumbai,Bangalore,2024-03-09,2024-04-18,40,Night,Commute,1
S0002166,T000542,Mumbai,Chennai,2024-03-02,2024-03-26,24,Evening,Commute,2
S0002167,T000542,Hyderabad,Delhi,2024-03-04,2024-03-30,26,Early Morning,Family / Personal,2
S0002168,T000542,Delhi,Mumbai,2024-03-15,2024-03-20,5,Afternoon,Commute,3
S0002169,T000543,Kolkata,Chennai,2024-03-03,2024-04-15,43,Morning,Family / Personal,2
S0002170,T000543,Bangalore,Hyderabad,2024-03-13,2024-04-17,35,Night,Family / Personal,2
S0002171,T000543,Mumbai,Chennai,2024-03-05,2024-03-27,22,Morning,Family / Personal,2
S0002172,T000543,Bangalore,Hyderabad,2024-03-10,2024-04-22,43,Night,Family / Personal,1
S0002173,T000544,Bangalore,Hyderabad,2024-03-02,2024-03-29,27,Night,Leisure,2
S0002174,T000544,Bangalore,Delhi,2024-03-11,2024-04-22,42,Night,Leisure,2
S0002175,T000544,Delhi,Chennai,2024-03-14,2024-04-12,29,Afternoon,Family / Personal,2
S0002176,T000544,Bangalore,Kolkata,2024-03-02,2024-03-23,21,Morning,Leisure,3
S0002177,T000545,Mumbai,Hyderabad,2024-03-04,2024-03-08,4,Morning,Family / Personal,1
S0002178,T000545,Chennai,Delhi,2024-03-05,2024-04-15,41,Morning,Family / Personal,2
S0002179,T000545,Hyderabad,Mumbai,2024-03-06,2024-03-07,1,Evening,Family / Personal,1
S0002180,T000545,Mumbai,Delhi,2024-03-04,2024-04-04,31,Morning,Business,1
S0002181,T000546,Kolkata,Bangalore,2024-03-03,2024-03-20,17,Night,Commute,1
S0002182,T000546,Mumbai,Delhi,2024-03-09,2024-03-22,13,Afternoon,Business,3
S0002183,T000546,Bangalore,Hyderabad,2024-03-13,2024-04-17,35,Afternoon,Family / Personal,2
S0002184,T000546,Bangalore,Kolkata,2024-03-04,2024-04-11,38,Evening,Family / Personal,2
S0002185,T000547,Chennai,Mumbai,2024-03-12,2024-04-08,27,Morning,Commute,1
S0002186,T000547,Mumbai,Kolkata,2024-03-01,2024-03-19,18,Evening,Family / Personal,1
S0002187,T000547,Chennai,Delhi,2024-03-06,2024-03-12,6,Morning,Family / Personal,2
S0002188,T000547,Mumbai,Delhi,2024-03-12,2024-04-16,35,Afternoon,Family / Personal,1
S0002189,T000548,Hyderabad,Chennai,2024-03-08,2024-04-03,26,Afternoon,Commute,1
S0002190,T000548,Hyderabad,Delhi,2024-03-03,2024-04-03,31,Early Morning,Leisure,3
S0002191,T000548,Kolkata,Hyderabad,2024-03-14,2024-03-16,2,Night,Family / Personal,2
S0002192,T000548,Mumbai,Chennai,2024-03-06,2024-03-10,4,Early Morning,Leisure,1
S0002193,T000549,Bangalore,Mumbai,2024-03-02,2024-03-06,4,Night,Commute,3
S0002194,T000549,Kolkata,Bangalore,2024-03-10,2024-04-08,29,Night,Family / Personal,3
S0002195,T000549,Delhi,Chennai,2024-03-12,2024-04-20,39,Evening,Family / Personal,3
S0002196,T000549,Mumbai,Delhi,2024-03-09,2024-04-12,34,Evening,Leisure,2
S0002197,T000550,Hyderabad,Delhi,2024-03-15,2024-04-02,18,Afternoon,Leisure,2
S0002198,T000550,Hyderabad,Kolkata,2024-03-08,2024-04-01,24,Evening,Family / Personal,3
S0002199,T000550,Delhi,Mumbai,2024-03-06,2024-04-01,26,Evening,Family / Personal,2
S0002200,T000550,Kolkata,Delhi,2024-03-02,2024-03-04,2,Early Morning,Family / Personal,4
S0002201,T000551,Hyderabad,Bangalore,2024-03-06,2024-03-20,14,Morning,Family / Personal,2
S0002202,T000551,Hyderabad,Mumbai,2024-03-07,2024-03-23,16,Morning,Family / Personal,3
S0002203,T000551,Kolkata,Bangalore,2024-03-02,2024-03-14,12,Morning,Family / Personal,2
S0002204,T000551,Chennai,Hyderabad,2024-03-03,2024-03-26,23,Early Morning,Family / Personal,2
S0002205,T000552,Delhi,Hyderabad,2024-03-01,2024-03-13,12,Early Morning,Leisure,2
S0002206,T000552,Delhi,Chennai,2024-03-01,2024-04-09,39,Night,Commute,2
S0002207,T000552,Kolkata,Chennai,2024-03-12,2024-04-06,25,Night,Family / Personal,1
S0002208,T000552,Delhi,Chennai,2024-03-13,2024-03-14,1,Afternoon,Leisure,1
S0002209,T000553,Delhi,Bangalore,2024-03-01,2024-03-04,3,Evening,Family / Personal,3
S0002210,T000553,Chennai,Delhi,2024-03-09,2024-03-10,1,Morning,Family / Personal,2
S0002211,T000553,Mumbai,Chennai,2024-03-01,2024-03-14,13,Afternoon,Family / Personal,3
S0002212,T000553,Kolkata,Delhi,2024-03-07,2024-04-25,49,Afternoon,Family / Personal,1
S0002213,T000554,Kolkata,Bangalore,2024-03-04,2024-04-09,36,Early Morning,Leisure,2
S0002214,T000554,Bangalore,Delhi,2024-03-03,2024-04-16,44,Evening,Family / Personal,2
S0002215,T000554,Hyderabad,Kolkata,2024-03-01,2024-03-05,4,Morning,Family / Personal,1
S0002216,T000554,Chennai,Kolkata,2024-03-06,2024-04-15,40,Night,Family / Personal,3
S0002217,T000555,Chennai,Kolkata,2024-03-13,2024-04-08,26,Morning,Leisure,1
S0002218,T000555,Delhi,Kolkata,2024-03-14,2024-05-02,49,Early Morning,Family / Personal,4
S0002219,T000555,Bangalore,Mumbai,2024-03-07,2024-04-09,33,Evening,Leisure,3
S0002220,T000555,Chennai,Mumbai,2024-03-02,2024-03-12,10,Afternoon,Family / Personal,3
S0002221,T000556,Mumbai,Delhi,2024-03-12,2024-04-24,43,Afternoon,Family / Personal,1
S0002222,T000556,Delhi,Kolkata,2024-03-15,2024-04-26,42,Early Morning,Leisure,2
S0002223,T000556,Kolkata,Mumbai,2024-03-07,2024-04-24,48,Afternoon,Family / Personal,3
S0002224,T000556,Hyderabad,Chennai,2024-03-09,2024-03-29,20,Afternoon,Leisure,2
S0002225,T000557,Kolkata,Hyderabad,2024-03-13,2024-03-14,1,Afternoon,Family / Personal,2
S0002226,T000557,Delhi,Kolkata,2024-03-09,2024-03-26,17,Afternoon,Family / Personal,1
S0002227,T000557,Hyderabad,Kolkata,2024-03-13,2024-04-16,34,Night,Leisure,2
S0002228,T000557,Bangalore,Delhi,2024-03-08,2024-04-02,25,Early Morning,Family / Personal,4
S0002229,T000558,Hyderabad,Delhi,2024-03-14,2024-04-16,33,Early Morning,Leisure,2
S0002230,T000558,Delhi,Chennai,2024-03-05,2024-03-19,14,Morning,Family / Personal,2
S0002231,T000558,Delhi,Kolkata,2024-03-13,2024-04-20,38,Night,Commute,1
S0002232,T000558,Hyderabad,Delhi,2024-03-08,2024-04-10,33,Evening,Family / Personal,3
S0002233,T000559,Mumbai,Bangalore,2024-03-15,2024-03-30,15,Morning,Commute,4
S0002234,T000559,Chennai,Kolkata,2024-03-12,2024-03-22,10,Morning,Family / Personal,2
S0002235,T000559,Chennai,Bangalore,2024-03-05,2024-03-14,9,Morning,Family / Personal,1
S0002236,T000559,Mumbai,Delhi,2024-03-11,2024-04-28,48,Afternoon,Family / Personal,2
S0002237,T000560,Bangalore,Delhi,2024-03-12,2024-04-03,22,Morning,Family / Personal,1
S0002238,T000560,Delhi,Chennai,2024-03-01,2024-04-15,45,Early Morning,Commute,2
S0002239,T000560,Kolkata,Delhi,2024-03-02,2024-04-04,33,Night,Family / Personal,3
S0002240,T000560,Chennai,Bangalore,2024-03-02,2024-03-11,9,Evening,Family / Personal,1
S0002241,T000561,Hyderabad,Bangalore,2024-03-13,2024-04-15,33,Night,Family / Personal,2
S0002242,T000561,Bangalore,Kolkata,2024-03-07,2024-03-26,19,Evening,Leisure,3
S0002243,T000561,Kolkata,Hyderabad,2024-03-13,2024-03-14,1,Morning,Leisure,2
S0002244,T000561,Bangalore,Kolkata,2024-03-03,2024-03-14,11,Night,Leisure,2
S0002245,T000562,Mumbai,Chennai,2024-03-10,2024-04-02,23,Night,Family / Personal,2
S0002246,T000562,Bangalore,Mumbai,2024-03-08,2024-03-09,1,Early Morning,Leisure,2
S0002247,T000562,Chennai,Bangalore,2024-03-08,2024-03-18,10,Early Morning,Family / Personal,3
S0002248,T000562,Bangalore,Delhi,2024-03-04,2024-03-12,8,Evening,Family / Personal,2
S0002249,T000563,Delhi,Chennai,2024-03-01,2024-03-27,26,Night,Leisure,1
S0002250,T000563,Mumbai,Bangalore,2024-03-15,2024-04-24,40,Early Morning,Leisure,2
S0002251,T000563,Bangalore,Delhi,2024-03-12,2024-04-14,33,Night,Leisure,2
S0002252,T000563,Bangalore,Delhi,2024-03-01,2024-04-02,32,Night,Family / Personal,1
S0002253,T000564,Kolkata,Mumbai,2024-03-01,2024-03-21,20,Evening,Family / Personal,3
S0002254,T000564,Hyderabad,Kolkata,2024-03-08,2024-03-15,7,Evening,Family / Personal,2
S0002255,T000564,Kolkata,Mumbai,2024-03-11,2024-03-24,13,Afternoon,Leisure,1
S0002256,T000564,Chennai,Delhi,2024-03-12,2024-04-09,28,Evening,Family / Personal,2
S0002257,T000565,Delhi,Hyderabad,2024-03-06,2024-04-18,43,Evening,Family / Personal,2
S0002258,T000565,Chennai,Kolkata,2024-03-08,2024-03-10,2,Night,Family / Personal,2
S0002259,T000565,Delhi,Mumbai,2024-03-07,2024-04-20,44,Early Morning,Leisure,3
S0002260,T000565,Hyderabad,Kolkata,2024-03-12,2024-03-17,5,Evening,Family / Personal,1
S0002261,T000566,Hyderabad,Chennai,2024-03-15,2024-04-13,29,Early Morning,Business,2
S0002262,T000566,Delhi,Chennai,2024-03-14,2024-04-26,43,Evening,Family / Personal,1
S0002263,T000566,Bangalore,Delhi,2024-03-02,2024-04-18,47,Morning,Family / Personal,1
S0002264,T000566,Chennai,Kolkata,2024-03-02,2024-04-02,31,Evening,Family / Personal,4
S0002265,T000567,Bangalore,Chennai,2024-03-05,2024-03-21,16,Afternoon,Leisure,2
S0002266,T000567,Delhi,Kolkata,2024-03-11,2024-04-10,30,Early Morning,Business,2
S0002267,T000567,Bangalore,Delhi,2024-03-11,2024-03-23,12,Morning,Family / Personal,2
S0002268,T000567,Hyderabad,Chennai,2024-03-09,2024-04-11,33,Night,Family / Personal,2
S0002269,T000568,Bangalore,Chennai,2024-03-14,2024-04-21,38,Night,Commute,1
S0002270,T000568,Bangalore,Mumbai,2024-03-02,2024-03-04,2,Morning,Leisure,2
S0002271,T000568,Delhi,Kolkata,2024-03-05,2024-04-23,49,Evening,Family / Personal,2
S0002272,T000568,Chennai,Kolkata,2024-03-06,2024-03-23,17,Early Morning,Family / Personal,2
S0002273,T000569,Bangalore,Mumbai,2024-03-01,2024-04-09,39,Evening,Family / Personal,2
S0002274,T000569,Delhi,Mumbai,2024-03-02,2024-04-12,41,Afternoon,Family / Personal,1
S0002275,T000569,Bangalore,Chennai,2024-03-06,2024-03-13,7,Evening,Commute,1
S0002276,T000569,Mumbai,Kolkata,2024-03-09,2024-03-25,16,Morning,Commute,4
S0002277,T000570,Mumbai,Hyderabad,2024-03-07,2024-04-24,48,Afternoon,Family / Personal,2
S0002278,T000570,Hyderabad,Delhi,2024-03-15,2024-04-11,27,Night,Family / Personal,2
S0002279,T000570,Hyderabad,Chennai,2024-03-07,2024-03-11,4,Evening,Family / Personal,1
S0002280,T000570,Hyderabad,Bangalore,2024-03-11,2024-04-22,42,Evening,Family / Personal,2
S0002281,T000571,Chennai,Hyderabad,2024-03-07,2024-03-28,21,Night,Family / Personal,2
S0002282,T000571,Mumbai,Chennai,2024-03-14,2024-05-02,49,Night,Leisure,2
S0002283,T000571,Hyderabad,Kolkata,2024-03-12,2024-04-03,22,Night,Leisure,1
S0002284,T000571,Bangalore,Kolkata,2024-03-13,2024-03-31,18,Afternoon,Business,1
S0002285,T000572,Bangalore,Delhi,2024-03-13,2024-03-30,17,Early Morning,Leisure,1
S0002286,T000572,Mumbai,Bangalore,2024-03-11,2024-03-25,14,Night,Family / Personal,1
S0002287,T000572,Hyderabad,Delhi,2024-03-11,2024-04-28,48,Early Morning,Leisure,2
S0002288,T000572,Mumbai,Bangalore,2024-03-05,2024-04-12,38,Afternoon,Family / Personal,1
S0002289,T000573,Kolkata,Hyderabad,2024-03-09,2024-03-23,14,Evening,Commute,2
S0002290,T000573,Kolkata,Bangalore,2024-03-03,2024-03-09,6,Night,Business,2
S0002291,T000573,Mumbai,Chennai,2024-03-10,2024-03-17,7,Afternoon,Business,2
S0002292,T000573,Kolkata,Delhi,2024-03-03,2024-03-25,22,Afternoon,Leisure,2
S0002293,T000574,Bangalore,Chennai,2024-03-09,2024-04-13,35,Early Morning,Family / Personal,1
S0002294,T000574,Kolkata,Bangalore,2024-03-06,2024-03-24,18,Early Morning,Family / Personal,2
S0002295,T000574,Hyderabad,Bangalore,2024-03-07,2024-03-30,23,Night,Leisure,1
S0002296,T000574,Delhi,Bangalore,2024-03-14,2024-04-19,36,Afternoon,Family / Personal,3
S0002297,T000575,Mumbai,Chennai,2024-03-14,2024-04-21,38,Morning,Family / Personal,1
S0002298,T000575,Delhi,Chennai,2024-03-07,2024-04-25,49,Early Morning,Leisure,2
S0002299,T000575,Chennai,Mumbai,2024-03-02,2024-03-26,24,Afternoon,Leisure,1
S0002300,T000575,Delhi,Kolkata,2024-03-04,2024-03-27,23,Afternoon,Family / Personal,3
S0002301,T000576,Delhi,Chennai,2024-03-15,2024-03-28,13,Afternoon,Family / Personal,1
S0002302,T000576,Delhi,Hyderabad,2024-03-12,2024-04-11,30,Afternoon,Leisure,2
S0002303,T000576,Hyderabad,Chennai,2024-03-13,2024-03-27,14,Morning,Family / Personal,2
S0002304,T000576,Delhi,Hyderabad,2024-03-03,2024-03-29,26,Morning,Family / Personal,3
S0002305,T000577,Chennai,Bangalore,2024-03-15,2024-03-18,3,Afternoon,Leisure,2
S0002306,T000577,Hyderabad,Delhi,2024-03-15,2024-03-26,11,Morning,Leisure,1
S0002307,T000577,Kolkata,Delhi,2024-03-01,2024-04-07,37,Night,Commute,2
S0002308,T000577,Hyderabad,Mumbai,2024-03-11,2024-03-18,7,Early Morning,Leisure,1
S0002309,T000578,Mumbai,Kolkata,2024-03-06,2024-04-08,33,Night,Family / Personal,1
S0002310,T000578,Chennai,Bangalore,2024-03-01,2024-03-14,13,Evening,Leisure,3
S0002311,T000578,Mumbai,Hyderabad,2024-03-07,2024-04-22,46,Morning,Family / Personal,2
S0002312,T000578,Delhi,Hyderabad,2024-03-03,2024-04-11,39,Night,Business,1
S0002313,T000579,Bangalore,Kolkata,2024-03-07,2024-04-25,49,Morning,Family / Personal,2
S0002314,T000579,Chennai,Delhi,2024-03-09,2024-03-21,12,Early Morning,Family / Personal,1
S0002315,T000579,Hyderabad,Bangalore,2024-03-06,2024-03-28,22,Night,Business,2
S0002316,T000579,Hyderabad,Delhi,2024-03-15,2024-04-06,22,Morning,Family / Personal,1
S0002317,T000580,Chennai,Mumbai,2024-03-13,2024-05-01,49,Afternoon,Commute,2
S0002318,T000580,Hyderabad,Delhi,2024-03-10,2024-03-31,21,Early Morning,Commute,2
S0002319,T000580,Mumbai,Delhi,2024-03-08,2024-03-30,22,Night,Family / Personal,4
S0002320,T000580,Kolkata,Bangalore,2024-03-07,2024-04-14,38,Morning,Business,2
S0002321,T000581,Kolkata,Hyderabad,2024-03-12,2024-04-01,20,Early Morning,Family / Personal,2
S0002322,T000581,Delhi,Kolkata,2024-03-11,2024-03-25,14,Morning,Family / Personal,1
S0002323,T000581,Hyderabad,Kolkata,2024-03-15,2024-04-13,29,Night,Leisure,1
S0002324,T000581,Hyderabad,Mumbai,2024-03-01,2024-04-09,39,Morning,Family / Personal,2
S0002325,T000582,Delhi,Mumbai,2024-03-04,2024-04-10,37,Morning,Leisure,2
S0002326,T000582,Kolkata,Delhi,2024-03-15,2024-03-26,11,Night,Leisure,2
S0002327,T000582,Hyderabad,Kolkata,2024-03-04,2024-03-17,13,Afternoon,Family / Personal,1
S0002328,T000582,Delhi,Bangalore,2024-03-02,2024-03-07,5,Evening,Family / Personal,2
S0002329,T000583,Chennai,Mumbai,2024-03-09,2024-04-16,38,Morning,Family / Personal,2
S0002330,T000583,Hyderabad,Bangalore,2024-03-08,2024-03-29,21,Evening,Commute,2
S0002331,T000583,Kolkata,Delhi,2024-03-14,2024-03-25,11,Evening,Commute,2
S0002332,T000583,Chennai,Hyderabad,2024-03-15,2024-04-10,26,Afternoon,Family / Personal,2
S0002333,T000584,Mumbai,Kolkata,2024-03-14,2024-04-19,36,Early Morning,Family / Personal,2
S0002334,T000584,Kolkata,Bangalore,2024-03-07,2024-04-10,34,Afternoon,Business,1
S0002335,T000584,Mumbai,Hyderabad,2024-03-12,2024-03-22,10,Early Morning,Leisure,2
S0002336,T000584,Kolkata,Bangalore,2024-03-06,2024-03-07,1,Early Morning,Family / Personal,2
S0002337,T000585,Kolkata,Mumbai,2024-03-14,2024-04-07,24,Morning,Family / Personal,2
S0002338,T000585,Mumbai,Kolkata,2024-03-07,2024-03-27,20,Afternoon,Family / Personal,3
S0002339,T000585,Delhi,Kolkata,2024-03-05,2024-04-20,46,Early Morning,Commute,1
S0002340,T000585,Bangalore,Chennai,2024-03-14,2024-04-09,26,Early Morning,Family / Personal,1
S0002341,T000586,Chennai,Delhi,2024-03-09,2024-04-01,23,Afternoon,Leisure,3
S0002342,T000586,Delhi,Hyderabad,2024-03-08,2024-03-19,11,Morning,Family / Personal,2
S0002343,T000586,Mumbai,Kolkata,2024-03-12,2024-04-17,36,Night,Family / Personal,1
S0002344,T000586,Hyderabad,Bangalore,2024-03-14,2024-04-16,33,Night,Family / Personal,3
S0002345,T000587,Bangalore,Kolkata,2024-03-12,2024-03-16,4,Evening,Family / Personal,2
S0002346,T000587,Bangalore,Delhi,2024-03-10,2024-03-26,16,Early Morning,Family / Personal,1
S0002347,T000587,Bangalore,Mumbai,2024-03-05,2024-03-20,15,Morning,Family / Personal,2
S0002348,T000587,Hyderabad,Bangalore,2024-03-11,2024-03-16,5,Afternoon,Family / Personal,2
S0002349,T000588,Hyderabad,Bangalore,2024-03-13,2024-04-16,34,Morning,Leisure,2
S0002350,T000588,Mumbai,Kolkata,2024-03-02,2024-04-09,38,Night,Family / Personal,2
S0002351,T000588,Hyderabad,Bangalore,2024-03-04,2024-03-13,9,Night,Leisure,3
S0002352,T000588,Kolkata,Mumbai,2024-03-03,2024-03-07,4,Early Morning,Family / Personal,1
S0002353,T000589,Mumbai,Bangalore,2024-03-03,2024-03-26,23,Afternoon,Family / Personal,1
S0002354,T000589,Hyderabad,Kolkata,2024-03-01,2024-03-31,30,Afternoon,Business,1
S0002355,T000589,Mumbai,Kolkata,2024-03-15,2024-05-03,49,Night,Family / Personal,1
S0002356,T000589,Mumbai,Bangalore,2024-03-12,2024-03-26,14,Early Morning,Family / Personal,1
S0002357,T000590,Chennai,Mumbai,2024-03-05,2024-03-28,23,Morning,Commute,1
S0002358,T000590,Bangalore,Mumbai,2024-03-15,2024-05-01,47,Afternoon,Leisure,3
S0002359,T000590,Kolkata,Hyderabad,2024-03-10,2024-04-24,45,Early Morning,Family / Personal,1
S0002360,T000590,Bangalore,Delhi,2024-03-01,2024-03-21,20,Afternoon,Leisure,2
S0002361,T000591,Mumbai,Delhi,2024-03-02,2024-04-15,44,Night,Family / Personal,2
S0002362,T000591,Hyderabad,Chennai,2024-03-02,2024-03-22,20,Night,Leisure,4
S0002363,T000591,Bangalore,Hyderabad,2024-03-05,2024-03-09,4,Early Morning,Commute,1
S0002364,T000591,Delhi,Hyderabad,2024-03-01,2024-03-20,19,Early Morning,Business,2
S0002365,T000592,Delhi,Chennai,2024-03-13,2024-04-09,27,Night,Commute,2
S0002366,T000592,Hyderabad,Delhi,2024-03-03,2024-03-26,23,Early Morning,Family / Personal,1
S0002367,T000592,Hyderabad,Delhi,2024-03-02,2024-03-15,13,Morning,Commute,2
S0002368,T000592,Bangalore,Mumbai,2024-03-11,2024-03-21,10,Early Morning,Leisure,2
S0002369,T000593,Chennai,Kolkata,2024-03-14,2024-04-07,24,Early Morning,Leisure,2
S0002370,T000593,Kolkata,Hyderabad,2024-03-15,2024-03-18,3,Night,Business,3
S0002371,T000593,Bangalore,Chennai,2024-03-01,2024-04-06,36,Night,Leisure,3
S0002372,T000593,Kolkata,Chennai,2024-03-01,2024-04-17,47,Early Morning,Family / Personal,3
S0002373,T000594,Bangalore,Hyderabad,2024-03-13,2024-04-22,40,Morning,Leisure,3
S0002374,T000594,Kolkata,Mumbai,2024-03-04,2024-04-06,33,Early Morning,Family / Personal,1
S0002375,T000594,Chennai,Kolkata,2024-03-10,2024-03-16,6,Night,Family / Personal,1
S0002376,T000594,Mumbai,Bangalore,2024-03-07,2024-04-23,47,Early Morning,Family / Personal,3
S0002377,T000595,Hyderabad,Chennai,2024-03-11,2024-04-16,36,Night,Family / Personal,2
S0002378,T000595,Mumbai,Chennai,2024-03-06,2024-03-14,8,Night,Family / Personal,1
S0002379,T000595,Mumbai,Kolkata,2024-03-10,2024-04-12,33,Afternoon,Leisure,2
S0002380,T000595,Kolkata,Bangalore,2024-03-15,2024-04-05,21,Early Morning,Family / Personal,3
S0002381,T000596,Kolkata,Mumbai,2024-03-02,2024-03-17,15,Evening,Leisure,1
